idx,date,area,dayAvgRhm,dayAvgTa,dayAvgWs,dayMaxTa,dayMinRhm,daySumRn,daySumSs,paCropName,paCropSpeId
1071,2019-11-29,평택,53,2,1,7,22,0,0,무,PA130401
1072,,,0,0,0,0,0,0,0,,
1073,2019-11-03,평택,74,14,0,21,41,0,0,무,PA130401
1074,2019-11-23,평택,69,11,1,18,43,0,0,무,PA130401
1075,2019-11-21,평택,51,4,0,10,21,0,0,무,PA130401
1076,2019-11-10,평택,74,9,1,16,37,19,0,무,PA130401
1077,2019-11-20,평택,65,0,1,6,32,0,0,무,PA130401
1078,2019-11-04,평택,66,13,1,20,37,0,0,무,PA130401
1079,2019-11-30,평택,62,3,1,10,26,0,0,무,PA130401
1080,2019-11-16,평택,93,8,0,13,67,0,0,무,PA130401
1081,2019-11-28,평택,71,3,1,10,49,0,0,무,PA130401
1082,2019-11-08,평택,58,5,1,12,21,0,0,무,PA130401
1083,2019-11-09,평택,64,7,1,16,28,0,0,무,PA130401
1084,2019-11-27,평택,53,4,2,8,38,0,0,무,PA130401
1085,2019-12-07,평택,70,-2,1,3,48,0,0,무,PA130401
1086,2019-12-08,평택,75,-1,1,4,36,0,0,무,PA130401
1087,2019-12-01,평택,85,5,0,7,65,6,0,무,PA130401
1088,2019-12-05,평택,44,-2,3,2,17,0,0,무,PA130401
1089,,,0,0,0,0,0,0,0,,
1090,2019-12-16,평택,72,7,1,15,44,0,0,무,PA130401
1091,2019-12-24,평택,89,0,0,5,50,0,0,무,PA130401
1092,2019-12-21,평택,72,0,1,4,52,0,0,무,PA130401
1093,2019-12-28,평택,64,0,1,7,36,0,0,무,PA130401
1094,2019-12-18,평택,71,1,2,4,51,0,0,무,PA130401
1095,2019-12-04,평택,73,3,1,8,43,1,0,무,PA130401
1096,2019-12-19,평택,50,0,2,3,30,0,0,무,PA130401
1097,2019-12-02,평택,55,2,3,4,29,0,0,무,PA130401
1098,2019-12-22,평택,69,3,1,9,47,0,0,무,PA130401
1099,2019-12-13,평택,57,1,1,7,34,0,0,무,PA130401
1100,2019-12-27,평택,59,0,2,3,32,0,0,무,PA130401
1101,2019-12-14,평택,71,3,2,6,40,2,0,무,PA130401
1102,2019-12-23,평택,85,3,1,5,64,1,0,무,PA130401
1103,2019-12-17,평택,89,7,2,9,71,6,0,무,PA130401
1104,2019-12-20,평택,68,0,1,2,45,0,0,무,PA130401
1105,2019-12-10,평택,81,7,1,13,61,0,0,무,PA130401
1106,2019-12-06,평택,53,-5,1,0,28,0,0,무,PA130401
1107,2019-12-03,평택,87,0,1,4,53,1,0,무,PA130401
1108,2019-12-15,평택,70,4,0,13,40,0,0,무,PA130401
1109,2019-12-29,평택,80,2,1,6,43,5,0,무,PA130401
1110,,,0,0,0,0,0,0,0,,
1111,2019-12-25,평택,76,0,0,6,44,0,0,무,PA130401
1112,,,0,0,0,0,0,0,0,,
1113,,,0,0,0,0,0,0,0,,
1114,2019-12-26,평택,78,1,2,3,64,2,0,무,PA130401
1115,2019-12-09,평택,67,3,1,10,45,0,0,무,PA130401
1116,2020-01-17,평택,67,-1,0,3,36,0,0,무,PA130401
1117,2020-01-15,평택,67,-1,1,2,37,0,0,무,PA130401
1118,2020-01-09,평택,71,0,2,2,52,0,0,무,PA130401
1119,2020-01-06,평택,78,3,1,5,53,7,0,무,PA130401
1120,2020-01-26,평택,68,5,1,13,41,0,0,무,PA130401
1121,2020-01-02,평택,78,0,0,3,66,0,0,무,PA130401
1122,2020-01-27,평택,67,5,2,8,44,3,0,무,PA130401
1123,2020-01-31,평택,75,2,1,7,55,0,0,무,PA130401
1124,2020-01-14,평택,64,-1,1,3,42,0,0,무,PA130401
1125,2020-01-10,평택,78,0,0,4,47,0,0,무,PA130401
1126,2020-01-07,평택,99,7,1,12,95,40,0,무,PA130401
1127,2020-01-13,평택,59,-1,2,1,36,0,0,무,PA130401
1128,2020-01-03,평택,77,0,1,5,53,0,0,무,PA130401
1129,2020-01-11,평택,78,0,1,5,47,0,0,무,PA130401
1130,2020-01-04,평택,75,0,1,7,41,0,0,무,PA130401
1131,2020-01-05,평택,67,0,0,7,36,0,0,무,PA130401
1132,2020-01-16,평택,67,-1,1,3,34,0,0,무,PA130401
1133,2020-01-29,평택,61,6,1,12,35,0,0,무,PA130401
1134,2020-01-28,평택,69,6,0,11,44,0,0,무,PA130401
1135,2020-01-20,평택,64,1,2,6,34,0,0,무,PA130401
1136,2020-01-08,평택,88,3,4,11,67,6,0,무,PA130401
1137,2020-01-01,평택,72,-2,1,0,57,0,0,무,PA130401
1138,2020-01-30,평택,67,4,1,11,36,0,0,무,PA130401
1139,2020-01-22,평택,59,2,0,5,40,0,0,무,PA130401
1140,2020-01-25,평택,86,2,0,9,60,0,0,무,PA130401
1141,2020-01-12,평택,65,0,2,2,53,0,0,무,PA130401
1142,2020-01-24,평택,79,2,1,9,44,0,0,무,PA130401
1143,2020-01-23,평택,69,3,1,10,38,0,0,무,PA130401
1144,2020-01-18,평택,67,0,1,5,29,0,0,무,PA130401
1145,2020-01-21,평택,52,0,0,6,20,0,0,무,PA130401
1146,2020-01-19,평택,70,2,1,6,54,0,0,무,PA130401
1147,2020-02-03,평택,57,0,2,3,31,0,0,무,PA130401
1148,2020-02-09,평택,63,0,1,4,31,0,0,무,PA130401
1149,2020-02-12,평택,88,6,1,8,42,5,0,무,PA130401
1150,2020-02-15,평택,76,8,1,17,40,1,0,무,PA130401
1151,2020-02-13,평택,93,6,1,9,74,0,0,무,PA130401
1152,2020-02-08,평택,55,0,2,4,37,0,0,무,PA130401
1153,2020-02-05,평택,42,-6,3,-1,27,0,0,무,PA130401
1154,2020-02-28,평택,86,5,0,6,63,6,0,무,PA130401
1155,2020-02-11,평택,53,5,0,15,19,0,0,무,PA130401
1156,2020-02-06,평택,46,-5,1,0,23,0,0,무,PA130401
1157,2020-02-10,평택,59,4,0,11,33,0,0,무,PA130401
1158,2020-02-21,평택,74,6,0,13,41,1,0,무,PA130401
1159,2020-02-19,평택,69,1,0,8,40,0,0,무,PA130401
1160,2020-02-01,평택,78,2,0,8,53,0,0,무,PA130401
1161,2020-02-20,평택,74,4,0,11,39,0,0,무,PA130401
1162,2020-02-22,평택,65,5,4,8,36,4,0,무,PA130401
1163,2020-02-29,평택,82,7,0,13,46,0,0,무,PA130401
1164,2020-02-25,평택,90,6,1,7,66,32,0,무,PA130401
1165,,,0,0,0,0,0,0,0,,
1166,2020-02-02,평택,70,1,1,6,33,0,0,무,PA130401
1167,2020-02-24,평택,60,6,1,14,32,0,0,무,PA130401
1168,,,0,0,0,0,0,0,0,,
1169,2020-02-07,평택,63,-1,1,2,39,0,0,무,PA130401
1170,2020-02-26,평택,72,6,1,11,50,0,0,무,PA130401
1171,2020-02-04,평택,67,0,2,5,34,0,0,무,PA130401
1172,,,0,0,0,0,0,0,0,,
1173,2020-02-14,평택,86,5,0,14,49,0,0,무,PA130401
1174,,,0,0,0,0,0,0,0,,
1175,2020-02-23,평택,59,2,1,8,33,0,0,무,PA130401
1176,2020-02-27,평택,71,5,0,13,32,0,0,무,PA130401
1177,2020-02-18,평택,51,-2,2,1,34,0,0,무,PA130401
1178,2020-03-05,평택,57,1,2,5,40,0,0,무,PA130401
1179,2020-03-02,평택,61,3,3,7,42,0,0,무,PA130401
1180,2020-03-03,평택,70,5,1,13,42,0,0,무,PA130401
1181,2020-03-21,평택,59,12,2,21,39,0,0,무,PA130401
1182,2020-03-19,평택,58,9,5,13,37,0,0,무,PA130401
1183,2020-03-27,평택,74,10,3,13,48,12,0,무,PA130401
1184,2020-03-30,평택,53,8,1,17,17,0,0,무,PA130401
1185,2020-03-11,평택,49,3,3,7,30,0,0,무,PA130401
1186,2020-03-08,평택,63,7,0,18,22,0,0,무,PA130401
1187,2020-03-06,평택,56,3,1,11,21,0,0,무,PA130401
1188,2020-03-15,평택,54,4,4,10,19,0,0,무,PA130401
1189,2020-03-13,평택,55,5,3,9,20,0,0,무,PA130401
1190,2020-03-29,평택,51,8,1,17,26,0,0,무,PA130401
1191,2020-03-12,평택,53,6,2,15,17,0,0,무,PA130401
1192,2020-03-31,평택,52,10,1,18,19,0,0,무,PA130401
1193,2020-03-25,평택,51,12,1,21,25,0,0,무,PA130401
1194,2020-03-20,평택,48,8,2,15,20,0,0,무,PA130401
1195,2020-03-01,평택,84,5,1,11,64,0,0,무,PA130401
1196,2020-03-28,평택,29,7,2,12,15,0,0,무,PA130401
1197,2020-03-09,평택,66,8,0,18,26,2,0,무,PA130401
1198,2020-03-26,평택,68,14,1,21,39,2,0,무,PA130401
1199,2020-03-22,평택,59,11,3,17,24,0,0,무,PA130401
1200,2020-03-07,평택,62,5,0,12,33,0,0,무,PA130401
1201,2020-03-18,평택,57,9,0,19,15,0,0,무,PA130401
1202,2020-03-14,평택,54,4,2,10,26,0,0,무,PA130401
1203,2020-03-10,평택,84,6,2,8,55,6,0,무,PA130401
1204,2020-03-24,평택,56,9,1,18,21,0,0,무,PA130401
1205,2020-03-17,평택,73,6,1,13,59,0,0,무,PA130401
1206,2020-03-04,평택,63,2,3,5,44,0,0,무,PA130401
1207,2020-03-23,평택,53,9,2,16,30,0,0,무,PA130401
1208,2020-03-16,평택,53,3,2,10,21,0,0,무,PA130401
1209,,,0,0,0,0,0,0,0,,
1210,2020-04-02,평택,50,9,1,16,16,0,0,무,PA130401
1211,2020-04-20,평택,76,10,2,15,57,0,0,무,PA130401
1212,2020-04-18,평택,71,13,3,18,44,0,0,무,PA130401
1213,2020-04-01,평택,53,10,2,16,29,0,0,무,PA130401
1214,2020-04-08,평택,46,8,3,14,15,0,0,무,PA130401
1215,2020-04-13,평택,41,10,2,18,17,0,0,무,PA130401
1216,2020-04-03,평택,55,8,1,16,20,0,0,무,PA130401
1217,2020-04-19,평택,84,11,1,15,51,15,0,무,PA130401
1218,2020-04-21,평택,51,7,4,11,23,0,0,무,PA130401
1219,2020-04-14,평택,42,11,2,20,12,0,0,무,PA130401
1220,2020-04-29,평택,52,15,1,22,26,0,0,무,PA130401
1221,2020-04-11,평택,65,8,1,14,32,0,0,무,PA130401
1222,,,0,0,0,0,0,0,0,,
1223,2020-04-07,평택,58,10,2,18,38,0,0,무,PA130401
1224,2020-04-17,평택,71,13,3,19,47,3,0,무,PA130401
1225,2020-04-06,평택,52,8,0,16,17,0,0,무,PA130401
1226,2020-04-12,평택,58,9,1,18,32,0,0,무,PA130401
1227,2020-04-10,평택,60,10,1,17,28,0,0,무,PA130401
1228,2020-04-23,평택,48,8,3,13,18,0,0,무,PA130401
1229,,,0,0,0,0,0,0,0,,
1230,2020-04-09,평택,56,8,2,14,27,0,0,무,PA130401
1231,2020-04-05,평택,41,6,2,11,16,0,0,무,PA130401
1232,2020-04-27,평택,51,11,2,18,20,0,0,무,PA130401
1233,2020-04-28,평택,51,13,0,21,20,0,0,무,PA130401
1234,2020-04-30,평택,64,16,2,24,35,0,0,무,PA130401
1235,2020-04-22,평택,45,7,5,9,34,0,0,무,PA130401
1236,2020-04-26,평택,51,11,2,18,19,0,0,무,PA130401
1237,2020-04-16,평택,44,15,1,25,19,0,0,무,PA130401
1238,2020-04-15,평택,45,11,1,20,20,0,0,무,PA130401
1239,2020-04-04,평택,45,8,0,12,16,0,0,무,PA130401
1240,2020-05-10,평택,92,14,1,17,79,0,0,무,PA130401
1241,2020-05-14,평택,47,19,1,27,22,0,0,무,PA130401
1242,2020-05-22,평택,74,18,1,23,53,0,0,무,PA130401
1243,2020-05-23,평택,69,20,1,26,43,0,0,무,PA130401
1244,2020-05-09,평택,98,15,2,17,90,20,0,무,PA130401
1245,2020-05-02,평택,77,21,1,26,54,0,0,무,PA130401
1246,2020-05-13,평택,54,15,2,22,23,0,0,무,PA130401
1247,2020-05-25,평택,86,15,1,21,62,0,0,무,PA130401
1248,2020-05-18,평택,86,19,2,26,54,33,0,무,PA130401
1249,2020-05-01,평택,76,20,2,27,50,0,0,무,PA130401
1250,2020-05-26,평택,76,16,1,25,42,0,0,무,PA130401
1251,2020-05-08,평택,41,18,1,25,18,5,0,무,PA130401
1252,2020-05-28,평택,73,18,2,24,37,0,0,무,PA130401
1253,2020-05-16,평택,93,16,1,19,76,1,0,무,PA130401
1254,2020-05-27,평택,74,17,2,23,44,0,0,무,PA130401
1255,2020-05-07,평택,37,20,2,27,19,0,0,무,PA130401
1256,2020-05-15,평택,92,16,1,20,49,11,0,무,PA130401
1257,,,0,0,0,0,0,0,0,,
1258,2020-05-17,평택,82,19,1,27,53,0,0,무,PA130401
1259,2020-05-21,평택,65,17,1,23,45,0,0,무,PA130401
1260,,,0,0,0,0,0,0,0,,
1261,2020-05-03,평택,82,20,1,26,55,3,0,무,PA130401
1262,2020-05-31,평택,72,20,2,27,43,0,0,무,PA130401
1263,,,0,0,0,0,0,0,0,,
1264,,,0,0,0,0,0,0,0,,
1265,2020-05-05,평택,90,14,1,21,62,7,0,무,PA130401
1266,2020-05-24,평택,84,17,2,20,66,8,0,무,PA130401
1267,2020-05-06,평택,72,18,1,27,28,0,0,무,PA130401
1268,2020-05-19,평택,83,13,1,18,59,13,0,무,PA130401
1269,2020-05-11,평택,69,17,0,23,30,1,0,무,PA130401
1270,2020-05-20,평택,64,14,0,21,44,0,0,무,PA130401
1271,2020-06-21,평택,71,24,1,31,44,0,0,무,PA130401
1272,2020-06-06,평택,71,23,1,31,36,0,0,무,PA130401
1273,2020-06-01,평택,65,20,3,25,29,0,0,무,PA130401
1274,2020-06-22,평택,66,25,1,34,37,0,0,무,PA130401
1275,,,0,0,0,0,0,0,0,,
1276,2020-06-04,평택,80,23,2,28,49,0,0,무,PA130401
1277,2020-06-08,평택,69,24,1,31,41,0,0,무,PA130401
1278,2020-06-05,평택,76,22,1,28,30,0,0,무,PA130401
1279,2020-06-03,평택,83,22,1,28,51,2,0,무,PA130401
1280,2020-06-27,평택,75,23,1,29,41,0,0,무,PA130401
1281,2020-06-02,평택,75,18,1,24,39,0,0,무,PA130401
1282,2020-06-09,평택,60,25,1,32,34,0,0,무,PA130401
1283,2020-06-12,평택,89,23,0,27,60,1,0,무,PA130401
1284,,,0,0,0,0,0,0,0,,
1285,2020-06-11,평택,81,24,1,30,58,0,0,무,PA130401
1286,2020-06-24,평택,87,22,2,24,57,7,0,무,PA130401
1287,2020-06-25,평택,94,21,1,23,81,3,0,무,PA130401
1288,2020-06-20,평택,75,23,1,29,55,0,0,무,PA130401
1289,,,0,0,0,0,0,0,0,,
1290,2020-06-16,평택,68,23,1,29,43,0,0,무,PA130401
1291,,,0,0,0,0,0,0,0,,
1292,2020-06-26,평택,80,22,2,27,59,0,0,무,PA130401
1293,,,0,0,0,0,0,0,0,,
1294,2020-06-18,평택,77,21,0,26,58,0,0,무,PA130401
1295,,,0,0,0,0,0,0,0,,
1296,2020-06-28,평택,79,23,1,28,50,0,0,무,PA130401
1297,2020-06-14,평택,78,23,3,27,38,2,0,무,PA130401
1298,2020-06-10,평택,69,25,1,34,38,30,0,무,PA130401
1299,2020-06-19,평택,69,24,1,29,48,0,0,무,PA130401
1300,2020-06-13,평택,79,25,1,31,46,2,0,무,PA130401
1301,,,0,0,0,0,0,0,0,,
1302,2020-07-04,평택,76,22,1,27,46,1,0,무,PA130401
1303,2020-07-01,평택,88,20,0,23,68,2,0,무,PA130401
1304,,,0,0,0,0,0,0,0,,
1305,2020-07-02,평택,78,23,1,29,52,0,0,무,PA130401
1306,,,0,0,0,0,0,0,0,,
1307,2020-07-10,평택,78,25,1,30,58,3,0,무,PA130401
1308,,,0,0,0,0,0,0,0,,
1309,,,0,0,0,0,0,0,0,,
1310,2020-07-26,평택,0,0,0,0,0,0,0,무,PA130401
1311,2020-07-29,평택,0,0,0,0,0,0,0,무,PA130401
1312,2020-07-30,평택,0,0,0,0,0,0,0,무,PA130401
1313,2020-07-17,평택,80,24,1,30,55,0,0,무,PA130401
1314,2020-07-28,평택,0,0,0,0,0,0,0,무,PA130401
1315,2020-07-16,평택,79,23,1,29,57,0,0,무,PA130401
1316,2020-07-20,평택,90,24,2,27,75,0,0,무,PA130401
1317,2020-07-21,평택,80,25,1,30,48,0,0,무,PA130401
1318,2020-07-18,평택,75,24,1,30,46,0,0,무,PA130401
1319,2020-07-07,평택,79,23,1,27,62,0,0,무,PA130401
1320,2020-07-12,평택,86,22,1,24,69,9,0,무,PA130401
1321,2020-07-15,평택,74,22,0,28,49,0,0,무,PA130401
1322,2020-07-05,평택,78,23,0,28,56,0,0,무,PA130401
1323,2020-07-06,평택,78,24,0,30,53,0,0,무,PA130401
1324,2020-07-03,평택,78,22,1,27,50,0,0,무,PA130401
1325,,,0,0,0,0,0,0,0,,
1326,2020-07-13,평택,100,18,2,19,96,72,0,무,PA130401
1327,2020-07-22,평택,98,22,0,23,88,48,0,무,PA130401
1328,2020-07-09,평택,72,26,1,32,44,0,0,무,PA130401
1329,2020-07-08,평택,83,23,1,29,54,0,0,무,PA130401
1330,2020-07-19,평택,84,25,2,28,67,12,0,무,PA130401
1331,2020-07-11,평택,70,25,0,29,54,0,0,무,PA130401
1332,,,0,0,0,0,0,0,0,,
1333,2020-08-20,평택,81,27,1,33,53,0,0,무,PA130401
1334,2020-08-23,평택,82,25,0,31,52,0,0,무,PA130401
1335,2020-08-01,평택,0,0,0,0,0,0,0,무,PA130401
1336,2020-08-25,평택,78,29,1,34,49,0,0,무,PA130401
1337,,,0,0,0,0,0,0,0,,
1338,2020-08-04,평택,0,0,0,0,74,0,0,무,PA130401
1339,2020-08-14,평택,89,27,1,31,73,0,0,무,PA130401
1340,,,0,0,0,0,0,0,0,,
1341,2020-08-21,평택,83,27,1,32,58,0,0,무,PA130401
1342,,,0,0,0,0,0,0,0,,
1343,2020-08-13,평택,88,28,1,32,67,0,0,무,PA130401
1344,2020-08-17,평택,81,28,0,33,53,0,0,무,PA130401
1345,2020-08-18,평택,82,27,1,32,56,0,0,무,PA130401
1346,2020-08-06,평택,97,24,2,27,81,80,0,무,PA130401
1347,,,0,0,0,0,0,0,0,,
1348,,,0,0,0,0,0,0,0,,
1349,,,0,0,0,0,0,0,0,,
1350,2020-08-19,평택,83,27,1,32,58,0,0,무,PA130401
1351,2020-08-02,평택,0,0,0,0,0,0,0,무,PA130401
1352,2020-08-09,평택,98,24,1,27,80,56,0,무,PA130401
1353,2020-08-10,평택,96,26,1,29,78,34,0,무,PA130401
1354,,,0,0,0,0,0,0,0,,
1355,,,0,0,0,0,0,0,0,,
1356,,,0,0,0,0,0,0,0,,
1357,2020-08-08,평택,100,23,1,25,97,41,0,무,PA130401
1358,2020-08-16,평택,86,27,1,32,63,0,0,무,PA130401
1359,,,0,0,0,0,0,0,0,,
1360,,,0,0,0,0,0,0,0,,
1361,2020-08-05,평택,93,26,2,30,80,2,0,무,PA130401
1362,,,0,0,0,0,0,0,0,,
1363,,,0,0,0,0,0,0,0,,
1364,,,0,0,0,0,0,0,0,,
1365,2020-09-06,평택,87,20,0,25,65,14,0,무,PA130401
1366,2020-09-23,평택,66,18,1,24,50,0,0,무,PA130401
1367,2020-09-03,평택,85,22,4,26,60,33,0,무,PA130401
1368,2020-09-18,평택,75,20,1,26,30,0,0,무,PA130401
1369,2020-09-13,평택,76,21,1,27,48,0,0,무,PA130401
1370,2020-09-04,평택,73,23,1,28,38,0,0,무,PA130401
1371,2020-09-28,평택,75,19,1,26,37,0,0,무,PA130401
1372,2020-09-11,평택,85,21,1,25,64,3,0,무,PA130401
1373,,,0,0,0,0,0,0,0,,
1374,,,0,0,0,0,0,0,0,,
1375,2020-09-02,평택,100,23,1,25,96,42,0,무,PA130401
1376,2020-09-20,평택,73,18,1,24,32,0,0,무,PA130401
1377,2020-09-15,평택,83,22,1,28,45,0,0,무,PA130401
1378,2020-09-07,평택,98,19,3,22,81,67,0,무,PA130401
1379,2020-09-25,평택,67,19,1,26,47,0,0,무,PA130401
1380,,,0,0,0,0,0,0,0,,
1381,2020-09-17,평택,85,20,1,23,52,0,0,무,PA130401
1382,2020-09-08,평택,80,23,2,27,53,0,0,무,PA130401
1383,2020-09-12,평택,99,19,0,21,88,8,0,무,PA130401
1384,2020-09-24,평택,65,20,1,26,47,0,0,무,PA130401
1385,,,0,0,0,0,0,0,0,,
1386,2020-09-26,평택,64,19,1,25,45,0,0,무,PA130401
1387,2020-09-09,평택,90,21,1,26,60,2,0,무,PA130401
1388,2020-09-16,평택,97,20,0,24,72,10,0,무,PA130401
1389,2020-09-14,평택,84,20,1,25,58,0,0,무,PA130401
1390,2020-09-29,평택,77,18,1,25,46,0,0,무,PA130401
1391,2020-09-22,평택,65,19,1,26,43,0,0,무,PA130401
1392,2020-09-27,평택,70,19,1,26,41,0,0,무,PA130401
1393,,,0,0,0,0,0,0,0,,
1394,2020-09-21,평택,74,17,1,25,36,0,0,무,PA130401
1395,2020-10-16,평택,77,10,1,16,43,0,0,무,PA130401
1396,2020-10-03,평택,87,19,1,23,53,10,0,무,PA130401
1397,2020-10-27,평택,80,12,1,19,38,0,0,무,PA130401
1398,2020-10-01,평택,77,19,1,25,49,0,0,무,PA130401
1399,2020-10-13,평택,63,12,1,19,26,0,0,무,PA130401
1400,2020-10-11,평택,74,16,1,21,50,0,0,무,PA130401
1401,2020-10-18,평택,75,11,1,20,37,0,0,무,PA130401
1402,2020-10-02,평택,78,19,1,24,46,0,0,무,PA130401
1403,2020-10-12,평택,76,16,1,21,42,0,0,무,PA130401
1404,2020-10-15,평택,61,10,1,17,26,0,0,무,PA130401
1405,2020-10-14,평택,61,12,2,19,21,0,0,무,PA130401
1406,2020-10-10,평택,61,17,1,22,38,0,0,무,PA130401
1407,2020-10-29,평택,56,9,1,16,22,0,0,무,PA130401
1408,2020-10-06,평택,67,13,1,20,33,0,0,무,PA130401
1409,2020-10-08,평택,57,17,1,23,34,0,0,무,PA130401
1410,2020-10-24,평택,55,8,2,13,25,0,0,무,PA130401
1411,2020-10-19,평택,80,14,1,21,34,0,0,무,PA130401
1412,2020-10-26,평택,77,11,1,19,43,0,0,무,PA130401
1413,2020-10-20,평택,78,13,1,22,29,0,0,무,PA130401
1414,,,0,0,0,0,0,0,0,,
1415,2020-10-25,평택,72,10,1,18,42,0,0,무,PA130401
1416,2020-10-22,평택,67,13,2,19,33,0,0,무,PA130401
1417,2020-10-30,평택,59,10,1,19,18,0,0,무,PA130401
1418,2020-10-05,평택,57,13,2,18,37,0,0,무,PA130401
1419,2020-10-28,평택,60,13,2,18,25,0,0,무,PA130401
1420,2020-10-23,평택,52,9,2,13,35,0,0,무,PA130401
1421,,,0,0,0,0,0,0,0,,
1422,2020-10-09,평택,57,16,1,24,35,0,0,무,PA130401
1423,2020-10-07,평택,61,15,1,22,31,0,0,무,PA130401
1424,2020-10-04,평택,72,17,2,22,45,0,0,무,PA130401
1425,2020-10-21,평택,81,13,1,17,60,0,0,무,PA130401
1426,2020-11-19,평택,91,14,3,21,75,29,0,무,PA130401
1427,2020-11-17,평택,69,16,1,20,49,4,0,무,PA130401
1428,2020-11-25,평택,68,4,1,10,31,0,0,무,PA130401
1429,2020-11-06,평택,63,12,1,16,40,0,0,무,PA130401
1430,,,0,0,0,0,0,0,0,,
1431,2020-11-29,평택,70,0,1,4,42,0,0,무,PA130401
1432,,,0,0,0,0,0,0,0,,
1433,2020-11-14,평택,73,11,1,20,29,0,0,무,PA130401
1434,2020-11-07,평택,68,13,2,18,26,0,0,무,PA130401
1435,2020-11-23,평택,58,2,2,6,36,0,0,무,PA130401
1436,2020-11-24,평택,60,3,1,8,27,0,0,무,PA130401
1437,2020-11-04,평택,47,5,1,11,18,0,0,무,PA130401
1438,2020-11-21,평택,64,7,1,14,43,0,0,무,PA130401
1439,2020-11-01,평택,91,12,0,14,66,4,0,무,PA130401
1440,2020-11-08,평택,47,8,2,12,19,0,0,무,PA130401
1441,2020-11-03,평택,46,6,3,9,32,2,0,무,PA130401
1442,2020-11-09,평택,38,6,1,11,19,0,0,무,PA130401
1443,2020-11-18,평택,89,17,1,19,72,1,0,무,PA130401
1444,2020-11-28,평택,50,1,3,3,28,0,0,무,PA130401
1445,2020-11-16,평택,73,11,0,19,42,0,0,무,PA130401
1446,2020-11-13,평택,78,9,1,17,52,0,0,무,PA130401
1447,2020-11-26,평택,71,5,1,10,35,0,0,무,PA130401
1448,2020-11-05,평택,63,8,1,16,31,0,0,무,PA130401
1449,2020-11-20,평택,72,4,3,9,63,0,0,무,PA130401
1450,2020-11-27,평택,64,4,2,8,47,0,0,무,PA130401
1451,,,0,0,0,0,0,0,0,,
1452,2020-11-12,평택,62,8,1,17,24,0,0,무,PA130401
1453,2020-11-02,평택,65,10,1,16,18,0,0,무,PA130401
1454,2020-11-15,평택,79,10,1,16,55,0,0,무,PA130401
1455,,,0,0,0,0,0,0,0,,
1456,2020-11-11,평택,65,7,1,16,30,0,0,무,PA130401
1457,2020-12-14,평택,42,-5,3,-3,18,0,0,무,PA130401
1458,2020-12-06,평택,75,3,1,9,48,0,0,무,PA130401
1459,2020-12-09,평택,58,0,1,7,24,0,0,무,PA130401
1460,2020-12-02,평택,45,3,1,7,24,0,0,무,PA130401
1461,2020-12-16,평택,36,-6,2,-3,19,0,0,무,PA130401
1462,2020-12-21,평택,67,-1,0,4,42,0,0,무,PA130401
1463,2020-12-08,평택,50,0,1,4,23,0,0,무,PA130401
1464,2020-12-24,평택,64,3,2,7,31,0,0,무,PA130401
1465,2020-12-18,평택,61,-1,2,2,33,0,0,무,PA130401
1466,2020-12-27,평택,68,4,1,10,37,0,0,무,PA130401
1467,2020-12-25,평택,56,0,2,4,35,0,0,무,PA130401
1468,,,0,0,0,0,0,0,0,,
1469,2020-12-17,평택,52,-4,1,0,30,0,0,무,PA130401
1470,2020-12-01,평택,58,0,1,6,20,0,0,무,PA130401
1471,2020-12-26,평택,65,2,1,8,33,0,0,무,PA130401
1472,2020-12-03,평택,52,1,2,5,31,0,0,무,PA130401
1473,2020-12-05,평택,75,1,1,6,59,0,0,무,PA130401
1474,,,0,0,0,0,0,0,0,,
1475,2020-12-07,평택,62,3,2,7,39,0,0,무,PA130401
1476,2020-12-04,평택,57,0,1,5,22,0,0,무,PA130401
1477,,,0,0,0,0,0,0,0,,
1478,2020-12-23,평택,74,4,1,9,54,0,0,무,PA130401
1479,2020-12-10,평택,65,6,1,10,46,0,0,무,PA130401
1480,2020-12-15,평택,39,-6,3,-3,24,0,0,무,PA130401
1481,,,0,0,0,0,0,0,0,,
1482,2020-12-19,평택,41,-4,2,0,17,0,0,무,PA130401
1483,2020-12-28,평택,75,5,0,11,36,0,0,무,PA130401
1484,2020-12-13,평택,73,0,2,3,41,1,0,무,PA130401
1485,2020-12-11,평택,76,6,1,10,46,0,0,무,PA130401
1486,2020-12-20,평택,57,-3,1,1,29,0,0,무,PA130401
1487,2020-12-22,평택,70,1,1,7,42,0,0,무,PA130401
